stage_event_id,application_id,stage_name,entered_at,exited_at,stage_outcome,dropoff_flag,dropoff_reason
review-clean4-messy-EVT-0060761,review-clean4-messy-APP-015045,Hiring Manager Review,2026-07-27T00:00:00,2026-07-30T00:00:00,Passed,False,
review-clean4-messy-EVT-0060762,review-clean4-messy-APP-015045,technical interview,2026-07-31T08:00:00,2026-08-05T08:00:00,Passed,False,
review-clean4-messy-EVT-0060763,review-clean4-messy-APP-015046,applied,2026-07-30T00:00:00,08/05T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060764,review-clean4-messy-APP-015046,Screening,2026-08-06T14:00:00,2026-08-12T14:00:00,Passed,False,
review-clean4-messy-EVT-0060765,review-clean4-messy-APP-015046,Recruiter Screen,2026-08-14T14:00:00,08/20T14:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060766,review-clean4-messy-APP-015046,Hiring Manager Review,2026-08-20T15:00:00,,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0060767,review-clean4-messy-APP-015047,Applied,2026-07-31T00:00:00,2026-08-04T00:00:00,Passed,False,
review-clean4-messy-EVT-0060768,review-clean4-messy-APP-015047,Screening,08/05T13:00:00/2026,2026-08-11T13:00:00,Passed,False,
review-clean4-messy-EVT-0060769,review-clean4-messy-APP-015047,Recruiter Screen,08/13T10:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060770,review-clean4-messy-APP-015047,Hiring Manager Review,2026-08-15T16:00:00,2026-08-18T16:00:00,Passed,False,
review-clean4-messy-EVT-0060771,review-clean4-messy-APP-015047,Technical Interview,2026-08-19T14:00:00,2026-08-21T14:00:00,Passed,False,
review-clean4-messy-EVT-0060772,review-clean4-messy-APP-015047,Final Interview,2026-08-22T11:00:00,2026-08-23T11:00:00,Passed,False,
review-clean4-messy-EVT-0060773,review-clean4-messy-APP-015048,applied,2026-07-14T00:00:00,2026-07-19T00:00:00,Passed,False,
review-clean4-messy-EVT-0060774,review-clean4-messy-APP-015048,screening,2026-07-19T19:00:00,2026-07-24T19:00:00,Passed,False,
review-clean4-messy-EVT-0060775,review-clean4-messy-APP-015048,recruiter screen,07/26T05:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060776,review-clean4-messy-APP-015048,Hiring Manager Review,07/31T17:00:00/2026,08/04T17:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060777,review-clean4-messy-APP-015048,Technical Interview,2026-08-06T13:00:00,08/07T13:00:00/2026,Failed,True,Tech Mismatch
review-clean4-messy-EVT-0060778,review-clean4-messy-APP-015049,applied,2026-07-06T00:00:00,2026-07-08T00:00:00,Passed,False,
review-clean4-messy-EVT-0060779,review-clean4-messy-APP-015049,Screening,2026-07-09T12:00:00,2026-07-14T12:00:00,Passed,False,
review-clean4-messy-EVT-0060780,review-clean4-messy-APP-015050,Applied,2026-06-04T00:00:00,06/08T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060781,review-clean4-messy-APP-015050,Screening,2026-06-09T07:00:00,2026-06-13T07:00:00,Passed,False,
review-clean4-messy-EVT-0060782,review-clean4-messy-APP-015050,Recruiter Screen,2026-06-13T23:00:00,2026-06-18T23:00:00,Passed,False,
review-clean4-messy-EVT-0060783,review-clean4-messy-APP-015050,Hiring Manager Review,06/19T02:00:00/2026,2026-06-20T02:00:00,Withdrew,True,Withdrew
review-clean4-messy-EVT-0060784,review-clean4-messy-APP-015051,Applied,2026-08-01T00:00:00,08/03T00:00:00/2026,Failed,True,No Response
review-clean4-messy-EVT-0060785,review-clean4-messy-APP-015052,Applied,06/27T00:00:00/2026,07/04T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060786,review-clean4-messy-APP-015052,screening,2026-07-05T16:00:00,2026-07-10T16:00:00,Passed,False,
review-clean4-messy-EVT-0060787,review-clean4-messy-APP-015052,recruiter screen,2026-07-12T10:00:00,2026-07-16T10:00:00,Passed,False,
review-clean4-messy-EVT-0060788,review-clean4-messy-APP-015053, Applied ,2026-06-14T00:00:00,2026-06-17T00:00:00,Passed,False,
review-clean4-messy-EVT-0060789,review-clean4-messy-APP-015053,Screening,2026-06-18T18:00:00,2026-06-21T18:00:00,Passed,False,
review-clean4-messy-EVT-0060790,review-clean4-messy-APP-015053,Recruiter Screen,2026-06-22T06:00:00,2026-06-24T06:00:00,Passed,False,
review-clean4-messy-EVT-0060791,review-clean4-messy-APP-015053,Hiring Manager Review,2026-06-24T11:00:00,06/27T11:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060792,review-clean4-messy-APP-015053,Technical Interview,2026-06-27T20:00:00,2026-06-29T20:00:00,Passed,False,
review-clean4-messy-EVT-0060793,review-clean4-messy-APP-015054,Applied,2026-08-13T00:00:00,08/15T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060794,review-clean4-messy-APP-015054,Screening,08/15T10:00:00/2026,08/18T10:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060795,review-clean4-messy-APP-015054, Recruiter Screen ,08/19T05:00:00/2026,2026-08-23T05:00:00,Passed,False,
review-clean4-messy-EVT-0060796,review-clean4-messy-APP-015054,hiring manager review,2026-08-23T21:00:00,2026-08-28T21:00:00,Passed,False,
review-clean4-messy-EVT-0060797,review-clean4-messy-APP-015055,Applied,2026-07-15T00:00:00,,Passed,False,
review-clean4-messy-EVT-0060798,review-clean4-messy-APP-015056,Applied,2026-06-29T00:00:00,2026-07-04T00:00:00,Passed,False,
review-clean4-messy-EVT-0060799,review-clean4-messy-APP-015056, Screening ,07/05T21:00:00/2026,2026-07-07T21:00:00,Passed,False,
review-clean4-messy-EVT-0060800,review-clean4-messy-APP-015056,Recruiter Screen,07/09T21:00:00/2026,2026-07-11T21:00:00,Passed,False,
review-clean4-messy-EVT-0060801,review-clean4-messy-APP-015057,Applied,2026-06-09T00:00:00,2026-06-14T00:00:00,Passed,False,
review-clean4-messy-EVT-0060802,review-clean4-messy-APP-015057,Screening,2026-06-14T15:00:00,2026-06-17T15:00:00,Passed,False,
review-clean4-messy-EVT-0060803,review-clean4-messy-APP-015057,Recruiter Screen,2026-06-18T04:00:00,06/25T04:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060804,review-clean4-messy-APP-015057,Hiring Manager Review,2026-06-26T15:00:00,,Failed,True,No Response
review-clean4-messy-EVT-0060805,review-clean4-messy-APP-015058,Applied,2026-06-07T00:00:00,06/13T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060806,review-clean4-messy-APP-015058,Screening,2026-06-13T18:00:00,2026-06-16T18:00:00,Passed,False,
review-clean4-messy-EVT-0060807,review-clean4-messy-APP-015058,Recruiter Screen,2026-06-16T21:00:00,2026-06-18T21:00:00,Passed,False,
review-clean4-messy-EVT-0060808,review-clean4-messy-APP-015058,Hiring Manager Review,2026-06-20T16:00:00,2026-06-22T16:00:00,Passed,False,
review-clean4-messy-EVT-0060809,review-clean4-messy-APP-015058,Technical Interview,2026-06-22T21:00:00,2026-06-29T21:00:00,Passed,False,
review-clean4-messy-EVT-0060810,review-clean4-messy-APP-015058,Final Interview,06/30T22:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060811,review-clean4-messy-APP-015059,Applied,2026-06-07T00:00:00,2026-06-12T00:00:00,Passed,False,
review-clean4-messy-EVT-0060812,review-clean4-messy-APP-015059, Screening ,2026-06-12T03:00:00,,Passed,False,
review-clean4-messy-EVT-0060813,review-clean4-messy-APP-015059,Recruiter Screen,2026-06-18T09:00:00,,Withdrew,True,Tech Mismatch
review-clean4-messy-EVT-0060814,review-clean4-messy-APP-015060,Applied,2026-06-26T00:00:00,06/28T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060815,review-clean4-messy-APP-015060,Screening,2026-06-29T12:00:00,2026-06-30T12:00:00,Passed,False,
review-clean4-messy-EVT-0060816,review-clean4-messy-APP-015061,Applied,05/28T00:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060817,review-clean4-messy-APP-015061,Screening,2026-05-31T04:00:00,2026-06-02T04:00:00,Passed,False,
review-clean4-messy-EVT-0060818,review-clean4-messy-APP-015061,Recruiter Screen,2026-06-03T03:00:00,2026-06-08T03:00:00,Passed,False,
review-clean4-messy-EVT-0060819,review-clean4-messy-APP-015061,Hiring Manager Review,2026-06-08T19:00:00,2026-06-11T19:00:00,Passed,False,
review-clean4-messy-EVT-0060820,review-clean4-messy-APP-015062,Applied,2026-07-08T00:00:00,,Passed,False,
review-clean4-messy-EVT-0060821,review-clean4-messy-APP-015062, Screening ,2026-07-14T07:00:00,2026-07-17T07:00:00,Passed,False,
review-clean4-messy-EVT-0060822,review-clean4-messy-APP-015062,Recruiter Screen,2026-07-18T13:00:00,2026-07-25T13:00:00,Passed,False,
review-clean4-messy-EVT-0060823,review-clean4-messy-APP-015062,Hiring Manager Review,2026-07-26T15:00:00,2026-07-27T15:00:00,Withdrew,True,Salary
review-clean4-messy-EVT-0060824,review-clean4-messy-APP-015063,Applied,2026-08-10T00:00:00,08/13T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060825,review-clean4-messy-APP-015063,Screening,2026-08-15T00:00:00,08/17T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060826,review-clean4-messy-APP-015064,Applied,2026-06-18T00:00:00,2026-06-21T00:00:00,Passed,False,
review-clean4-messy-EVT-0060827,review-clean4-messy-APP-015064,Screening,2026-06-21T02:00:00,06/25T02:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060828,review-clean4-messy-APP-015064,Recruiter Screen,2026-06-25T22:00:00,2026-06-26T22:00:00,Withdrew,True,Tech Mismatch
review-clean4-messy-EVT-0060829,review-clean4-messy-APP-015065,Applied,2026-08-06T00:00:00,08/12T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060830,review-clean4-messy-APP-015065, Screening ,2026-08-12T15:00:00,2026-08-19T15:00:00,Passed,False,
review-clean4-messy-EVT-0060831,review-clean4-messy-APP-015065,recruiter screen,08/20T20:00:00/2026,08/26T20:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060832,review-clean4-messy-APP-015065, Hiring Manager Review ,2026-08-27T13:00:00,2026-08-31T13:00:00,Passed,False,
review-clean4-messy-EVT-0060833,review-clean4-messy-APP-015065,Technical Interview,2026-08-31T14:00:00,2026-09-07T14:00:00,Passed,False,
review-clean4-messy-EVT-0060834,review-clean4-messy-APP-015065,Final Interview,2026-09-09T03:00:00,,Passed,False,
review-clean4-messy-EVT-0060835,review-clean4-messy-APP-015065,Offer,09/12T02:00:00/2026,2026-09-13T02:00:00,Passed,False,
review-clean4-messy-EVT-0060836,review-clean4-messy-APP-015066,Applied,06/03T00:00:00/2026,2026-06-07T00:00:00,Passed,False,
review-clean4-messy-EVT-0060837,review-clean4-messy-APP-015067,Applied,2026-06-08T00:00:00,2026-06-15T00:00:00,Passed,False,
review-clean4-messy-EVT-0060838,review-clean4-messy-APP-015067,Screening,2026-06-16T18:00:00,,Passed,False,
review-clean4-messy-EVT-0060839,review-clean4-messy-APP-015067,Recruiter Screen,2026-06-21T23:00:00,2026-06-23T23:00:00,Failed,True,No Response
review-clean4-messy-EVT-0060840,review-clean4-messy-APP-015068,Applied,2026-06-18T00:00:00,2026-06-23T00:00:00,Passed,False,
review-clean4-messy-EVT-0060841,review-clean4-messy-APP-015068,Screening,06/23T07:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060842,review-clean4-messy-APP-015068,Recruiter Screen,2026-06-27T20:00:00,,Passed,False,
review-clean4-messy-EVT-0060843,review-clean4-messy-APP-015068, Hiring Manager Review ,07/01T06:00:00/2026,2026-07-03T06:00:00,Passed,False,
review-clean4-messy-EVT-0060844,review-clean4-messy-APP-015068,Technical Interview,07/03T16:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060845,review-clean4-messy-APP-015068,Final Interview,07/06T12:00:00/2026,2026-07-10T12:00:00,Passed,False,
review-clean4-messy-EVT-0060846,review-clean4-messy-APP-015068,Offer,2026-07-11T12:00:00,07/15T12:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060847,review-clean4-messy-APP-015068,Offer Accepted,07/16T16:00:00/2026,07/20T16:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060848,review-clean4-messy-APP-015069,Applied,05/22T00:00:00/2026,05/24T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060849,review-clean4-messy-APP-015069,Screening,05/25T01:00:00/2026,2026-05-26T01:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0060850,review-clean4-messy-APP-015070,Applied,2026-06-15T00:00:00,2026-06-22T00:00:00,Passed,False,
review-clean4-messy-EVT-0060851,review-clean4-messy-APP-015070,Screening,2026-06-22T21:00:00,06/29T21:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060852,review-clean4-messy-APP-015070,Recruiter Screen,07/01T13:00:00/2026,2026-07-07T13:00:00,Passed,False,
review-clean4-messy-EVT-0060853,review-clean4-messy-APP-015070, Hiring Manager Review ,2026-07-08T06:00:00,07/14T06:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060854,review-clean4-messy-APP-015070,Technical Interview,2026-07-15T15:00:00,2026-07-17T15:00:00,Passed,False,
review-clean4-messy-EVT-0060855,review-clean4-messy-APP-015070,Final Interview,07/18T05:00:00/2026,2026-07-22T05:00:00,Passed,False,
review-clean4-messy-EVT-0060856,review-clean4-messy-APP-015070,Offer,2026-07-22T06:00:00,,Passed,False,
review-clean4-messy-EVT-0060857,review-clean4-messy-APP-015070,Offer Accepted,2026-07-25T17:00:00,2026-07-27T17:00:00,Passed,False,
review-clean4-messy-EVT-0060858,review-clean4-messy-APP-015071,Applied,08/09T00:00:00/2026,2026-08-12T00:00:00,Passed,False,
review-clean4-messy-EVT-0060859,review-clean4-messy-APP-015071,Screening,2026-08-13T05:00:00,08/16T05:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060860,review-clean4-messy-APP-015071,Recruiter Screen,2026-08-17T13:00:00,08/20T13:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060861,review-clean4-messy-APP-015071, Hiring Manager Review ,2026-08-20T16:00:00,2026-08-23T16:00:00,Passed,False,
review-clean4-messy-EVT-0060862,review-clean4-messy-APP-015071,Technical Interview,08/23T19:00:00/2026,2026-08-26T19:00:00,Withdrew,True,Salary
review-clean4-messy-EVT-0060863,review-clean4-messy-APP-015072,Applied,08/15T00:00:00/2026,2026-08-20T00:00:00,Passed,False,
review-clean4-messy-EVT-0060864,review-clean4-messy-APP-015072,Screening,2026-08-20T02:00:00,,Passed,False,
review-clean4-messy-EVT-0060865,review-clean4-messy-APP-015072,Recruiter Screen,2026-08-25T17:00:00,2026-08-30T17:00:00,Passed,False,
review-clean4-messy-EVT-0060866,review-clean4-messy-APP-015072,Hiring Manager Review,2026-08-30T19:00:00,09/03T19:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060867,review-clean4-messy-APP-015072,Tech Interview,2026-09-04T17:00:00,2026-09-07T17:00:00,Failed,True,Withdrew
review-clean4-messy-EVT-0060868,review-clean4-messy-APP-015073,Applied,2026-07-27T00:00:00,2026-07-30T00:00:00,Withdrew,True,Salary
review-clean4-messy-EVT-0060869,review-clean4-messy-APP-015074,Applied,07/22T00:00:00/2026,2026-07-29T00:00:00,Passed,False,
review-clean4-messy-EVT-0060870,review-clean4-messy-APP-015074,Screening,2026-07-30T20:00:00,2026-08-05T20:00:00,Passed,False,
review-clean4-messy-EVT-0060871,review-clean4-messy-APP-015074,Recruiter Screen,08/06T21:00:00/2026,2026-08-08T21:00:00,Passed,False,
review-clean4-messy-EVT-0060872,review-clean4-messy-APP-015074,Hiring Manager Review,2026-08-09T09:00:00,08/14T09:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060873,review-clean4-messy-APP-015075,Applied,2026-07-25T00:00:00,2026-07-29T00:00:00,Passed,False,
review-clean4-messy-EVT-0060874,review-clean4-messy-APP-015075,Screening,2026-07-30T19:00:00,,Passed,False,
review-clean4-messy-EVT-0060875,review-clean4-messy-APP-015075,Recruiter Screen,2026-08-07T14:00:00,2026-08-12T14:00:00,Passed,False,
review-clean4-messy-EVT-0060876,review-clean4-messy-APP-015075,Hiring Manager Review,2026-08-12T17:00:00,2026-08-17T17:00:00,Passed,False,
review-clean4-messy-EVT-0060877,review-clean4-messy-APP-015075,technical interview,08/17T20:00:00/2026,2026-08-21T20:00:00,Passed,False,
review-clean4-messy-EVT-0060878,review-clean4-messy-APP-015075,Final Interview,2026-08-23T14:00:00,2026-08-24T14:00:00,Failed,True,No Response
review-clean4-messy-EVT-0060879,review-clean4-messy-APP-015076,Applied,2026-06-10T00:00:00,06/15T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060880,review-clean4-messy-APP-015077,applied,2026-06-06T00:00:00,2026-06-12T00:00:00,Passed,False,
review-clean4-messy-EVT-0060881,review-clean4-messy-APP-015077,Screening,06/13T03:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060882,review-clean4-messy-APP-015077,Recruiter Screen,06/15T11:00:00/2026,2026-06-17T11:00:00,Passed,False,
review-clean4-messy-EVT-0060883,review-clean4-messy-APP-015077,Hiring Manager Review,2026-06-18T11:00:00,06/20T11:00:00/2026,Withdrew,True,Withdrew
review-clean4-messy-EVT-0060884,review-clean4-messy-APP-015078,applied,2026-06-30T00:00:00,2026-07-03T00:00:00,Passed,False,
review-clean4-messy-EVT-0060885,review-clean4-messy-APP-015078,Screening,2026-07-04T14:00:00,2026-07-05T14:00:00,Withdrew,True,Tech Mismatch
review-clean4-messy-EVT-0060886,review-clean4-messy-APP-015079,Applied,2026-05-30T00:00:00,,Passed,False,
review-clean4-messy-EVT-0060887,review-clean4-messy-APP-015079,Screening,06/04T07:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060888,review-clean4-messy-APP-015079,Recruiter Screen,06/09T06:00:00/2026,2026-06-13T06:00:00,Passed,False,
review-clean4-messy-EVT-0060889,review-clean4-messy-APP-015079,hiring manager review,2026-06-13T17:00:00,2026-06-14T17:00:00,Passed,False,
review-clean4-messy-EVT-0060890,review-clean4-messy-APP-015080,Applied,2026-05-31T00:00:00,,Passed,False,
review-clean4-messy-EVT-0060891,review-clean4-messy-APP-015080,Screening,2026-06-08T14:00:00,2026-06-10T14:00:00,Failed,True,Salary
review-clean4-messy-EVT-0060892,review-clean4-messy-APP-015081,Applied,2026-07-11T00:00:00,07/16T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060893,review-clean4-messy-APP-015081,Screening,2026-07-16T17:00:00,,Passed,False,
review-clean4-messy-EVT-0060894,review-clean4-messy-APP-015081,Recruiter Screen,2026-07-23T14:00:00,2026-07-26T14:00:00,Passed,False,
review-clean4-messy-EVT-0060895,review-clean4-messy-APP-015082,Applied,2026-08-09T00:00:00,,Passed,False,
review-clean4-messy-EVT-0060896,review-clean4-messy-APP-015082,Screening,2026-08-17T09:00:00,08/19T09:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060897,review-clean4-messy-APP-015083,applied,2026-07-20T00:00:00,2026-07-25T00:00:00,Passed,False,
review-clean4-messy-EVT-0060898,review-clean4-messy-APP-015083,Screening,07/25T20:00:00/2026,2026-07-29T20:00:00,Passed,False,
review-clean4-messy-EVT-0060899,review-clean4-messy-APP-015084,Applied,2026-05-26T00:00:00,05/29T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060900,review-clean4-messy-APP-015084,Screening,2026-05-30T00:00:00,2026-06-01T00:00:00,Passed,False,
review-clean4-messy-EVT-0060901,review-clean4-messy-APP-015084,Recruiter Screen,2026-06-02T02:00:00,2026-06-09T02:00:00,Passed,False,
review-clean4-messy-EVT-0060902,review-clean4-messy-APP-015084,Hiring Manager Review,06/09T19:00:00/2026,2026-06-14T19:00:00,Passed,False,
review-clean4-messy-EVT-0060903,review-clean4-messy-APP-015084, Technical Interview ,2026-06-16T14:00:00,2026-06-19T14:00:00,Passed,False,
review-clean4-messy-EVT-0060904,review-clean4-messy-APP-015084,Final Interview,2026-06-21T07:00:00,2026-06-26T07:00:00,Passed,False,
review-clean4-messy-EVT-0060905,review-clean4-messy-APP-015084, Offer ,2026-06-27T18:00:00,06/28T18:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060906,review-clean4-messy-APP-015085,Applied,2026-05-24T00:00:00,2026-05-29T00:00:00,Passed,False,
review-clean4-messy-EVT-0060907,review-clean4-messy-APP-015085,Screening,05/29T01:00:00/2026,2026-06-01T01:00:00,Passed,False,
review-clean4-messy-EVT-0060908,review-clean4-messy-APP-015085, Recruiter Screen ,2026-06-02T07:00:00,2026-06-05T07:00:00,Passed,False,
review-clean4-messy-EVT-0060909,review-clean4-messy-APP-015085,hiring manager review,06/05T13:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060910,review-clean4-messy-APP-015086,Applied,2026-06-08T00:00:00,06/12T00:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060911,review-clean4-messy-APP-015086,Screening,06/12T11:00:00/2026,,Passed,False,
review-clean4-messy-EVT-0060912,review-clean4-messy-APP-015086,Recruiter Screen,2026-06-17T08:00:00,2026-06-18T08:00:00,Passed,False,
review-clean4-messy-EVT-0060913,review-clean4-messy-APP-015087,Applied,2026-06-19T00:00:00,2026-06-22T00:00:00,Passed,False,
review-clean4-messy-EVT-0060914,review-clean4-messy-APP-015087,Screening,2026-06-23T20:00:00,2026-06-25T20:00:00,Passed,False,
review-clean4-messy-EVT-0060915,review-clean4-messy-APP-015087,Recruiter Screen,2026-06-26T21:00:00,,Passed,False,
review-clean4-messy-EVT-0060916,review-clean4-messy-APP-015087,Hiring Manager Review,2026-06-29T06:00:00,,Passed,False,
review-clean4-messy-EVT-0060917,review-clean4-messy-APP-015087,Tech Interview,2026-07-04T11:00:00,07/09T11:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060918,review-clean4-messy-APP-015087,Final Interview,2026-07-10T00:00:00,2026-07-13T00:00:00,Failed,True,Salary
review-clean4-messy-EVT-0060919,review-clean4-messy-APP-015088,Applied,2026-06-27T00:00:00,2026-07-02T00:00:00,Passed,False,
review-clean4-messy-EVT-0060920,review-clean4-messy-APP-015088,Screening,07/02T09:00:00/2026,2026-07-04T09:00:00,Passed,False,
review-clean4-messy-EVT-0060921,review-clean4-messy-APP-015088,Recruiter Screen,2026-07-05T01:00:00,2026-07-09T01:00:00,Passed,False,
review-clean4-messy-EVT-0060922,review-clean4-messy-APP-015088,Hiring Manager Review,2026-07-10T22:00:00,,Passed,False,
review-clean4-messy-EVT-0060923,review-clean4-messy-APP-015088,Technical Interview,2026-07-15T09:00:00,2026-07-21T09:00:00,Passed,False,
review-clean4-messy-EVT-0060924,review-clean4-messy-APP-015088,Final Interview,07/22T23:00:00/2026,2026-07-23T23:00:00,Withdrew,True,Tech Mismatch
review-clean4-messy-EVT-0060925,review-clean4-messy-APP-015089,Applied,2026-07-11T00:00:00,2026-07-16T00:00:00,Passed,False,
review-clean4-messy-EVT-0060926,review-clean4-messy-APP-015089,Screening,2026-07-16T21:00:00,07/19T21:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060927,review-clean4-messy-APP-015089, Recruiter Screen ,2026-07-20T10:00:00,,Passed,False,
review-clean4-messy-EVT-0060928,review-clean4-messy-APP-015089,Hiring Manager Review,2026-07-27T04:00:00,2026-07-30T04:00:00,Passed,False,
review-clean4-messy-EVT-0060929,review-clean4-messy-APP-015089,Technical Interview,2026-08-01T03:00:00,,Failed,True,Salary
review-clean4-messy-EVT-0060930,review-clean4-messy-APP-015090,Applied,07/01T00:00:00/2026,2026-07-06T00:00:00,Passed,False,
review-clean4-messy-EVT-0060931,review-clean4-messy-APP-015090,Screening,2026-07-07T16:00:00,2026-07-11T16:00:00,Passed,False,
review-clean4-messy-EVT-0060932,review-clean4-messy-APP-015090,Recruiter Screen,2026-07-13T11:00:00,07/18T11:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060933,review-clean4-messy-APP-015090,Hiring Manager Review,2026-07-19T14:00:00,2026-07-21T14:00:00,Passed,False,
review-clean4-messy-EVT-0060934,review-clean4-messy-APP-015090,Technical Interview,07/23T10:00:00/2026,2026-07-25T10:00:00,Passed,False,
review-clean4-messy-EVT-0060935,review-clean4-messy-APP-015090,Final Interview,2026-07-26T04:00:00,2026-07-28T04:00:00,Failed,True,Salary
review-clean4-messy-EVT-0060936,review-clean4-messy-APP-015091,Applied,05/30T00:00:00/2026,2026-06-02T00:00:00,Passed,False,
review-clean4-messy-EVT-0060937,review-clean4-messy-APP-015091,Screening,2026-06-03T21:00:00,,Passed,False,
review-clean4-messy-EVT-0060938,review-clean4-messy-APP-015091,Recruiter Screen,2026-06-11T20:00:00,2026-06-15T20:00:00,Passed,False,
review-clean4-messy-EVT-0060939,review-clean4-messy-APP-015091, Hiring Manager Review ,06/17T06:00:00/2026,2026-06-24T06:00:00,Passed,False,
review-clean4-messy-EVT-0060940,review-clean4-messy-APP-015091,Technical Interview,2026-06-25T01:00:00,2026-06-27T01:00:00,Passed,False,
review-clean4-messy-EVT-0060941,review-clean4-messy-APP-015091,Final Interview,2026-06-27T15:00:00,2026-06-28T15:00:00,Withdrew,True,Salary
review-clean4-messy-EVT-0060942,review-clean4-messy-APP-015092,Applied,2026-07-26T00:00:00,2026-08-01T00:00:00,Passed,False,
review-clean4-messy-EVT-0060943,review-clean4-messy-APP-015092,Screening,2026-08-01T23:00:00,2026-08-05T23:00:00,Passed,False,
review-clean4-messy-EVT-0060944,review-clean4-messy-APP-015092,Recruiter Screen,2026-08-06T20:00:00,2026-08-11T20:00:00,Passed,False,
review-clean4-messy-EVT-0060945,review-clean4-messy-APP-015092,Hiring Manager Review,2026-08-12T06:00:00,2026-08-15T06:00:00,Passed,False,
review-clean4-messy-EVT-0060946,review-clean4-messy-APP-015092,Technical Interview,2026-08-16T05:00:00,2026-08-21T05:00:00,Passed,False,
review-clean4-messy-EVT-0060947,review-clean4-messy-APP-015092,Final Interview,2026-08-21T15:00:00,,Failed,True,Salary
review-clean4-messy-EVT-0060948,review-clean4-messy-APP-015093,Applied,2026-06-27T00:00:00,2026-07-03T00:00:00,Passed,False,
review-clean4-messy-EVT-0060949,review-clean4-messy-APP-015093,Screening,07/04T19:00:00/2026,2026-07-10T19:00:00,Passed,False,
review-clean4-messy-EVT-0060950,review-clean4-messy-APP-015093,Recruiter Screen,2026-07-10T23:00:00,07/16T23:00:00/2026,Passed,False,
review-clean4-messy-EVT-0060951,review-clean4-messy-APP-015093,Hiring Manager Review,2026-07-17T11:00:00,2026-07-18T11:00:00,Withdrew,True,Tech Mismatch
review-clean4-messy-EVT-0060952,review-clean4-messy-APP-015094,Applied,2026-06-10T00:00:00,2026-06-16T00:00:00,Passed,False,
review-clean4-messy-EVT-0060953,review-clean4-messy-APP-015094,Screening,06/17T12:00:00/2026,2026-06-20T12:00:00,Passed,False,
review-clean4-messy-EVT-0060954,review-clean4-messy-APP-015094,Recruiter Screen,2026-06-22T06:00:00,,Failed,True,Salary
review-clean4-messy-EVT-0060955,review-clean4-messy-APP-015095,Applied,2026-05-25T00:00:00,2026-05-26T00:00:00,Passed,False,
review-clean4-messy-EVT-0060956,review-clean4-messy-APP-015096,Applied,2026-07-06T00:00:00,2026-07-13T00:00:00,Passed,False,
review-clean4-messy-EVT-0060957,review-clean4-messy-APP-015096,Screening,2026-07-13T01:00:00,2026-07-18T01:00:00,Passed,False,
review-clean4-messy-EVT-0060958,review-clean4-messy-APP-015096,Recruiter Screen,07/20T00:00:00/2026,2026-07-27T00:00:00,Passed,False,
review-clean4-messy-EVT-0060959,review-clean4-messy-APP-015096,Hiring Manager Review,2026-07-28T10:00:00,,Passed,False,
