stage_event_id,application_id,stage_name,entered_at,exited_at,stage_outcome,dropoff_flag,dropoff_reason
EVT-038993,APP-9158,Recruiter Screen,2026-07-23T04:00:00,2026-07-26T04:00:00,Passed,False,
EVT-038994,APP-9158,Hiring Manager Review,2026-07-27T21:00:00,2026-08-01T21:00:00,Passed,False,
EVT-038995,APP-9158,Technical Interview,2026-08-03T09:00:00,2026-08-05T09:00:00,Passed,False,
EVT-038996,APP-9158,Final Interview,2026-08-06T13:00:00,2026-08-08T13:00:00,Passed,False,
EVT-038997,APP-9158,Offer,2026-08-10T06:00:00,2026-08-17T06:00:00,Passed,False,
EVT-038998,APP-9158,Offer Accepted,2026-08-18T09:00:00,2026-08-20T09:00:00,Passed,False,
EVT-038999,APP-9159,Applied,2026-06-16T00:00:00,2026-06-19T00:00:00,Passed,False,
EVT-039000,APP-9159,Screening,2026-06-20T13:00:00,2026-06-23T13:00:00,Passed,False,
EVT-039001,APP-9159,Recruiter Screen,2026-06-24T10:00:00,2026-06-30T10:00:00,Passed,False,
EVT-039002,APP-9159,Hiring Manager Review,2026-06-30T19:00:00,2026-07-07T19:00:00,Passed,False,
EVT-039003,APP-9159,Technical Interview,2026-07-08T12:00:00,2026-07-09T12:00:00,Withdrew,True,Withdrew
EVT-039004,APP-9160,Applied,2026-07-07T00:00:00,2026-07-09T00:00:00,Passed,False,
EVT-039005,APP-9160,Screening,2026-07-09T15:00:00,2026-07-11T15:00:00,Passed,False,
EVT-039006,APP-9160,Recruiter Screen,2026-07-12T02:00:00,2026-07-15T02:00:00,Withdrew,True,Withdrew
EVT-039007,APP-9161,Applied,2026-06-19T00:00:00,2026-06-23T00:00:00,Passed,False,
EVT-039008,APP-9161,Screening,2026-06-24T13:00:00,2026-06-27T13:00:00,Passed,False,
EVT-039009,APP-9162,Applied,2026-06-09T00:00:00,2026-06-14T00:00:00,Passed,False,
EVT-039010,APP-9162,Screening,2026-06-14T14:00:00,2026-06-20T14:00:00,Passed,False,
EVT-039011,APP-9162,Recruiter Screen,2026-06-21T10:00:00,2026-06-24T10:00:00,Passed,False,
EVT-039012,APP-9163,Applied,2026-08-06T00:00:00,2026-08-11T00:00:00,Passed,False,
EVT-039013,APP-9163,Screening,2026-08-12T07:00:00,2026-08-16T07:00:00,Passed,False,
EVT-039014,APP-9163,Recruiter Screen,2026-08-16T22:00:00,2026-08-23T22:00:00,Passed,False,
EVT-039015,APP-9163,Hiring Manager Review,2026-08-25T14:00:00,2026-08-29T14:00:00,Passed,False,
EVT-039016,APP-9164,Applied,2026-06-28T00:00:00,2026-07-05T00:00:00,Passed,False,
EVT-039017,APP-9164,Screening,2026-07-06T15:00:00,2026-07-10T15:00:00,Passed,False,
EVT-039018,APP-9164,Recruiter Screen,2026-07-11T12:00:00,2026-07-17T12:00:00,Passed,False,
EVT-039019,APP-9164,Hiring Manager Review,2026-07-19T12:00:00,2026-07-22T12:00:00,Passed,False,
EVT-039020,APP-9165,Applied,2026-06-06T00:00:00,2026-06-13T00:00:00,Passed,False,
EVT-039021,APP-9165,Screening,2026-06-13T22:00:00,2026-06-19T22:00:00,Passed,False,
EVT-039022,APP-9165,Recruiter Screen,2026-06-21T17:00:00,2026-06-22T17:00:00,Failed,True,Withdrew
EVT-039023,APP-9166,Applied,2026-06-01T00:00:00,2026-06-04T00:00:00,Passed,False,
EVT-039024,APP-9166,Screening,2026-06-05T18:00:00,2026-06-11T18:00:00,Passed,False,
EVT-039025,APP-9166,Recruiter Screen,2026-06-12T21:00:00,2026-06-15T21:00:00,Passed,False,
EVT-039026,APP-9166,Hiring Manager Review,2026-06-17T10:00:00,2026-06-19T10:00:00,Passed,False,
EVT-039027,APP-9166,Technical Interview,2026-06-21T07:00:00,2026-06-26T07:00:00,Passed,False,
EVT-039028,APP-9166,Final Interview,2026-06-27T10:00:00,2026-06-29T10:00:00,Passed,False,
EVT-039029,APP-9166,Offer,2026-06-30T22:00:00,2026-07-02T22:00:00,Passed,False,
EVT-039030,APP-9166,Offer Accepted,2026-07-03T12:00:00,2026-07-09T12:00:00,Passed,False,
EVT-039031,APP-9166,Joined,2026-07-11T03:00:00,2026-07-13T03:00:00,Passed,False,
EVT-039032,APP-9167,Applied,2026-07-28T00:00:00,2026-08-04T00:00:00,Passed,False,
EVT-039033,APP-9167,Screening,2026-08-04T01:00:00,2026-08-06T01:00:00,Passed,False,
EVT-039034,APP-9167,Recruiter Screen,2026-08-07T12:00:00,2026-08-13T12:00:00,Passed,False,
EVT-039035,APP-9167,Hiring Manager Review,2026-08-13T18:00:00,2026-08-16T18:00:00,Failed,True,Salary
EVT-039036,APP-9168,Applied,2026-06-09T00:00:00,2026-06-13T00:00:00,Passed,False,
EVT-039037,APP-9168,Screening,2026-06-13T03:00:00,2026-06-15T03:00:00,Passed,False,
EVT-039038,APP-9168,Recruiter Screen,2026-06-15T08:00:00,2026-06-19T08:00:00,Passed,False,
EVT-039039,APP-9168,Hiring Manager Review,2026-06-19T09:00:00,2026-06-25T09:00:00,Passed,False,
EVT-039040,APP-9168,Technical Interview,2026-06-25T22:00:00,2026-06-26T22:00:00,Passed,False,
EVT-039041,APP-9169,Applied,2026-05-23T00:00:00,2026-05-25T00:00:00,Passed,False,
EVT-039042,APP-9169,Screening,2026-05-26T02:00:00,2026-05-31T02:00:00,Passed,False,
EVT-039043,APP-9169,Recruiter Screen,2026-06-01T20:00:00,2026-06-08T20:00:00,Passed,False,
EVT-039044,APP-9169,Hiring Manager Review,2026-06-08T22:00:00,2026-06-11T22:00:00,Passed,False,
EVT-039045,APP-9169,Technical Interview,2026-06-12T09:00:00,2026-06-19T09:00:00,Passed,False,
EVT-039046,APP-9169,Final Interview,2026-06-20T16:00:00,2026-06-25T16:00:00,Passed,False,
EVT-039047,APP-9169,Offer,2026-06-27T07:00:00,2026-07-02T07:00:00,Passed,False,
EVT-039048,APP-9170,Applied,2026-05-22T00:00:00,2026-05-28T00:00:00,Passed,False,
EVT-039049,APP-9170,Screening,2026-05-28T21:00:00,2026-05-30T21:00:00,Passed,False,
EVT-039050,APP-9170,Recruiter Screen,2026-06-01T19:00:00,2026-06-04T19:00:00,Passed,False,
EVT-039051,APP-9170,Hiring Manager Review,2026-06-04T21:00:00,2026-06-07T21:00:00,Passed,False,
EVT-039052,APP-9170,Technical Interview,2026-06-09T04:00:00,2026-06-11T04:00:00,Withdrew,True,No Response
EVT-039053,APP-9171,Applied,2026-07-14T00:00:00,2026-07-17T00:00:00,Passed,False,
EVT-039054,APP-9171,Screening,2026-07-17T01:00:00,2026-07-19T01:00:00,Passed,False,
EVT-039055,APP-9171,Recruiter Screen,2026-07-20T06:00:00,2026-07-24T06:00:00,Passed,False,
EVT-039056,APP-9171,Hiring Manager Review,2026-07-24T07:00:00,2026-07-27T07:00:00,Failed,True,Withdrew
EVT-039057,APP-9172,Applied,2026-07-02T00:00:00,2026-07-08T00:00:00,Passed,False,
EVT-039058,APP-9172,Screening,2026-07-08T16:00:00,2026-07-10T16:00:00,Passed,False,
EVT-039059,APP-9172,Recruiter Screen,2026-07-12T14:00:00,2026-07-19T14:00:00,Passed,False,
EVT-039060,APP-9172,Hiring Manager Review,2026-07-20T16:00:00,2026-07-24T16:00:00,Passed,False,
EVT-039061,APP-9173,Applied,2026-06-07T00:00:00,2026-06-11T00:00:00,Passed,False,
EVT-039062,APP-9173,Screening,2026-06-12T12:00:00,2026-06-17T12:00:00,Passed,False,
EVT-039063,APP-9173,Recruiter Screen,2026-06-17T15:00:00,2026-06-20T15:00:00,Failed,True,Withdrew
EVT-039064,APP-9174,Applied,2026-06-23T00:00:00,2026-06-29T00:00:00,Passed,False,
EVT-039065,APP-9174,Screening,2026-06-30T04:00:00,2026-07-01T04:00:00,Passed,False,
EVT-039066,APP-9175,Applied,2026-07-11T00:00:00,2026-07-16T00:00:00,Passed,False,
EVT-039067,APP-9175,Screening,2026-07-16T12:00:00,2026-07-20T12:00:00,Passed,False,
EVT-039068,APP-9175,Recruiter Screen,2026-07-22T03:00:00,2026-07-24T03:00:00,Passed,False,
EVT-039069,APP-9175,Hiring Manager Review,2026-07-24T15:00:00,2026-07-29T15:00:00,Passed,False,
EVT-039070,APP-9175,Technical Interview,2026-07-30T13:00:00,2026-08-02T13:00:00,Passed,False,
EVT-039071,APP-9175,Final Interview,2026-08-03T12:00:00,2026-08-06T12:00:00,Failed,True,Tech Mismatch
EVT-039072,APP-9176,Applied,2026-08-12T00:00:00,2026-08-19T00:00:00,Passed,False,
EVT-039073,APP-9176,Screening,2026-08-20T01:00:00,2026-08-22T01:00:00,Passed,False,
EVT-039074,APP-9176,Recruiter Screen,2026-08-22T04:00:00,2026-08-27T04:00:00,Passed,False,
EVT-039075,APP-9176,Hiring Manager Review,2026-08-29T01:00:00,2026-09-01T01:00:00,Failed,True,Withdrew
EVT-039076,APP-9177,Applied,2026-07-11T00:00:00,2026-07-13T00:00:00,Withdrew,True,Withdrew
EVT-039077,APP-9178,Applied,2026-07-25T00:00:00,2026-07-29T00:00:00,Passed,False,
EVT-039078,APP-9178,Screening,2026-07-30T04:00:00,2026-08-02T04:00:00,Passed,False,
EVT-039079,APP-9179,Applied,2026-06-24T00:00:00,2026-06-30T00:00:00,Passed,False,
EVT-039080,APP-9179,Screening,2026-06-30T21:00:00,2026-07-04T21:00:00,Passed,False,
EVT-039081,APP-9179,Recruiter Screen,2026-07-06T04:00:00,2026-07-07T04:00:00,Passed,False,
EVT-039082,APP-9180,Applied,2026-07-03T00:00:00,2026-07-07T00:00:00,Passed,False,
EVT-039083,APP-9180,Screening,2026-07-08T20:00:00,2026-07-13T20:00:00,Passed,False,
EVT-039084,APP-9180,Recruiter Screen,2026-07-14T13:00:00,2026-07-21T13:00:00,Passed,False,
EVT-039085,APP-9180,Hiring Manager Review,2026-07-21T19:00:00,2026-07-25T19:00:00,Passed,False,
EVT-039086,APP-9180,Technical Interview,2026-07-27T09:00:00,2026-07-29T09:00:00,Passed,False,
EVT-039087,APP-9180,Final Interview,2026-07-31T08:00:00,2026-08-03T08:00:00,Failed,True,Tech Mismatch
EVT-039088,APP-9181,Applied,2026-07-01T00:00:00,2026-07-07T00:00:00,Passed,False,
EVT-039089,APP-9181,Screening,2026-07-08T16:00:00,2026-07-15T16:00:00,Passed,False,
EVT-039090,APP-9181,Recruiter Screen,2026-07-17T09:00:00,2026-07-20T09:00:00,Passed,False,
EVT-039091,APP-9181,Hiring Manager Review,2026-07-20T14:00:00,2026-07-25T14:00:00,Passed,False,
EVT-039092,APP-9181,Technical Interview,2026-07-26T02:00:00,2026-08-01T02:00:00,Passed,False,
EVT-039093,APP-9181,Final Interview,2026-08-02T14:00:00,2026-08-03T14:00:00,Passed,False,
EVT-039094,APP-9182,Applied,2026-07-28T00:00:00,2026-08-03T00:00:00,Passed,False,
EVT-039095,APP-9182,Screening,2026-08-04T15:00:00,2026-08-10T15:00:00,Passed,False,
EVT-039096,APP-9182,Recruiter Screen,2026-08-12T11:00:00,2026-08-14T11:00:00,Passed,False,
EVT-039097,APP-9182,Hiring Manager Review,2026-08-16T10:00:00,2026-08-18T10:00:00,Passed,False,
EVT-039098,APP-9182,Technical Interview,2026-08-18T22:00:00,2026-08-24T22:00:00,Passed,False,
EVT-039099,APP-9182,Final Interview,2026-08-26T17:00:00,2026-08-27T17:00:00,Passed,False,
EVT-039100,APP-9183,Applied,2026-07-01T00:00:00,2026-07-03T00:00:00,Passed,False,
EVT-039101,APP-9183,Screening,2026-07-04T05:00:00,2026-07-11T05:00:00,Passed,False,
EVT-039102,APP-9183,Recruiter Screen,2026-07-11T20:00:00,2026-07-12T20:00:00,Passed,False,
EVT-039103,APP-9184,Applied,2026-07-17T00:00:00,2026-07-19T00:00:00,Passed,False,
EVT-039104,APP-9184,Screening,2026-07-19T11:00:00,2026-07-26T11:00:00,Passed,False,
EVT-039105,APP-9184,Recruiter Screen,2026-07-28T07:00:00,2026-07-31T07:00:00,Passed,False,
EVT-039106,APP-9184,Hiring Manager Review,2026-08-01T09:00:00,2026-08-08T09:00:00,Passed,False,
EVT-039107,APP-9184,Technical Interview,2026-08-08T23:00:00,2026-08-10T23:00:00,Passed,False,
EVT-039108,APP-9185,Applied,2026-06-14T00:00:00,2026-06-18T00:00:00,Passed,False,
EVT-039109,APP-9185,Screening,2026-06-19T20:00:00,2026-06-26T20:00:00,Passed,False,
EVT-039110,APP-9185,Recruiter Screen,2026-06-27T19:00:00,2026-07-04T19:00:00,Passed,False,
EVT-039111,APP-9185,Hiring Manager Review,2026-07-05T18:00:00,2026-07-10T18:00:00,Passed,False,
EVT-039112,APP-9185,Technical Interview,2026-07-12T16:00:00,2026-07-14T16:00:00,Failed,True,No Response
EVT-039113,APP-9186,Applied,2026-07-08T00:00:00,2026-07-15T00:00:00,Passed,False,
EVT-039114,APP-9186,Screening,2026-07-15T19:00:00,2026-07-21T19:00:00,Passed,False,
EVT-039115,APP-9186,Recruiter Screen,2026-07-22T06:00:00,2026-07-25T06:00:00,Passed,False,
EVT-039116,APP-9186,Hiring Manager Review,2026-07-25T19:00:00,2026-07-30T19:00:00,Passed,False,
EVT-039117,APP-9187,Applied,2026-05-23T00:00:00,2026-05-24T00:00:00,Passed,False,
EVT-039118,APP-9188,Applied,2026-06-09T00:00:00,2026-06-14T00:00:00,Passed,False,
EVT-039119,APP-9188,Screening,2026-06-15T18:00:00,2026-06-22T18:00:00,Passed,False,
EVT-039120,APP-9188,Recruiter Screen,2026-06-24T07:00:00,2026-06-29T07:00:00,Passed,False,
EVT-039121,APP-9189,Applied,2026-06-01T00:00:00,2026-06-04T00:00:00,Passed,False,
EVT-039122,APP-9189,Screening,2026-06-04T08:00:00,2026-06-07T08:00:00,Passed,False,
EVT-039123,APP-9189,Recruiter Screen,2026-06-08T14:00:00,2026-06-10T14:00:00,Passed,False,
EVT-039124,APP-9190,Applied,2026-07-14T00:00:00,2026-07-17T00:00:00,Passed,False,
EVT-039125,APP-9190,Screening,2026-07-17T06:00:00,2026-07-22T06:00:00,Passed,False,
EVT-039126,APP-9190,Recruiter Screen,2026-07-23T16:00:00,2026-07-27T16:00:00,Passed,False,
EVT-039127,APP-9190,Hiring Manager Review,2026-07-28T20:00:00,2026-07-31T20:00:00,Failed,True,Salary
EVT-039128,APP-9191,Applied,2026-05-21T00:00:00,2026-05-26T00:00:00,Passed,False,
EVT-039129,APP-9191,Screening,2026-05-26T04:00:00,2026-06-02T04:00:00,Passed,False,
EVT-039130,APP-9191,Recruiter Screen,2026-06-02T12:00:00,2026-06-06T12:00:00,Passed,False,
EVT-039131,APP-9191,Hiring Manager Review,2026-06-07T08:00:00,2026-06-12T08:00:00,Passed,False,
EVT-039132,APP-9192,Applied,2026-06-22T00:00:00,2026-06-27T00:00:00,Passed,False,
EVT-039133,APP-9192,Screening,2026-06-27T16:00:00,2026-06-30T16:00:00,Passed,False,
EVT-039134,APP-9193,Applied,2026-06-09T00:00:00,2026-06-14T00:00:00,Passed,False,
EVT-039135,APP-9193,Screening,2026-06-14T19:00:00,2026-06-21T19:00:00,Passed,False,
EVT-039136,APP-9193,Recruiter Screen,2026-06-23T17:00:00,2026-06-29T17:00:00,Passed,False,
EVT-039137,APP-9193,Hiring Manager Review,2026-07-01T12:00:00,2026-07-06T12:00:00,Passed,False,
EVT-039138,APP-9193,Technical Interview,2026-07-07T10:00:00,2026-07-10T10:00:00,Withdrew,True,Tech Mismatch
EVT-039139,APP-9194,Applied,2026-07-25T00:00:00,2026-07-31T00:00:00,Passed,False,
EVT-039140,APP-9194,Screening,2026-07-31T11:00:00,2026-08-02T11:00:00,Passed,False,
EVT-039141,APP-9194,Recruiter Screen,2026-08-04T06:00:00,2026-08-08T06:00:00,Passed,False,
EVT-039142,APP-9194,Hiring Manager Review,2026-08-09T00:00:00,2026-08-12T00:00:00,Passed,False,
EVT-039143,APP-9194,Technical Interview,2026-08-13T04:00:00,2026-08-16T04:00:00,Passed,False,
EVT-039144,APP-9194,Final Interview,2026-08-16T05:00:00,2026-08-21T05:00:00,Passed,False,
EVT-039145,APP-9195,Applied,2026-08-07T00:00:00,2026-08-10T00:00:00,Failed,True,Tech Mismatch
EVT-039146,APP-9196,Applied,2026-08-13T00:00:00,2026-08-16T00:00:00,Passed,False,
EVT-039147,APP-9196,Screening,2026-08-17T10:00:00,2026-08-18T10:00:00,Passed,False,
EVT-039148,APP-9197,Applied,2026-08-04T00:00:00,2026-08-06T00:00:00,Passed,False,
EVT-039149,APP-9197,Screening,2026-08-08T00:00:00,2026-08-11T00:00:00,Passed,False,
EVT-039150,APP-9197,Recruiter Screen,2026-08-11T19:00:00,2026-08-16T19:00:00,Passed,False,
EVT-039151,APP-9197,Hiring Manager Review,2026-08-18T12:00:00,2026-08-21T12:00:00,Passed,False,
EVT-039152,APP-9198,Applied,2026-06-09T00:00:00,2026-06-12T00:00:00,Passed,False,
EVT-039153,APP-9198,Screening,2026-06-12T18:00:00,2026-06-18T18:00:00,Passed,False,
EVT-039154,APP-9198,Recruiter Screen,2026-06-19T03:00:00,2026-06-25T03:00:00,Passed,False,
EVT-039155,APP-9198,Hiring Manager Review,2026-06-26T02:00:00,2026-06-28T02:00:00,Passed,False,
EVT-039156,APP-9198,Technical Interview,2026-06-28T10:00:00,2026-06-29T10:00:00,Passed,False,
EVT-039157,APP-9199,Applied,2026-07-18T00:00:00,2026-07-20T00:00:00,Passed,False,
EVT-039158,APP-9199,Screening,2026-07-20T12:00:00,2026-07-23T12:00:00,Passed,False,
EVT-039159,APP-9199,Recruiter Screen,2026-07-24T14:00:00,2026-07-31T14:00:00,Passed,False,
EVT-039160,APP-9199,Hiring Manager Review,2026-07-31T22:00:00,2026-08-05T22:00:00,Passed,False,
EVT-039161,APP-9199,Technical Interview,2026-08-06T13:00:00,2026-08-10T13:00:00,Passed,False,
EVT-039162,APP-9200,Applied,2026-06-29T00:00:00,2026-07-01T00:00:00,Passed,False,
EVT-039163,APP-9200,Screening,2026-07-02T05:00:00,2026-07-07T05:00:00,Passed,False,
EVT-039164,APP-9200,Recruiter Screen,2026-07-07T13:00:00,2026-07-14T13:00:00,Passed,False,
EVT-039165,APP-9200,Hiring Manager Review,2026-07-16T01:00:00,2026-07-19T01:00:00,Passed,False,
EVT-039166,APP-9200,Technical Interview,2026-07-19T09:00:00,2026-07-23T09:00:00,Passed,False,
EVT-039167,APP-9200,Final Interview,2026-07-25T06:00:00,2026-07-29T06:00:00,Passed,False,
EVT-039168,APP-9200,Offer,2026-07-31T01:00:00,2026-08-06T01:00:00,Passed,False,
EVT-039169,APP-9200,Offer Accepted,2026-08-07T16:00:00,2026-08-09T16:00:00,Passed,False,
EVT-039170,APP-9200,Joined,2026-08-10T10:00:00,2026-08-15T10:00:00,Passed,False,
EVT-039171,APP-9201,Applied,2026-06-05T00:00:00,2026-06-09T00:00:00,Passed,False,
EVT-039172,APP-9201,Screening,2026-06-09T18:00:00,2026-06-13T18:00:00,Passed,False,
EVT-039173,APP-9201,Recruiter Screen,2026-06-14T13:00:00,2026-06-16T13:00:00,Passed,False,
EVT-039174,APP-9201,Hiring Manager Review,2026-06-17T15:00:00,2026-06-20T15:00:00,Passed,False,
EVT-039175,APP-9201,Technical Interview,2026-06-21T00:00:00,2026-06-23T00:00:00,Passed,False,
EVT-039176,APP-9202,Applied,2026-08-08T00:00:00,2026-08-13T00:00:00,Passed,False,
EVT-039177,APP-9202,Screening,2026-08-13T19:00:00,2026-08-19T19:00:00,Passed,False,
EVT-039178,APP-9202,Recruiter Screen,2026-08-21T13:00:00,2026-08-27T13:00:00,Passed,False,
EVT-039179,APP-9202,Hiring Manager Review,2026-08-29T12:00:00,2026-08-31T12:00:00,Failed,True,Withdrew
EVT-039180,APP-9203,Applied,2026-08-07T00:00:00,2026-08-14T00:00:00,Passed,False,
EVT-039181,APP-9203,Screening,2026-08-15T12:00:00,2026-08-16T12:00:00,Failed,True,No Response
EVT-039182,APP-9204,Applied,2026-07-02T00:00:00,2026-07-08T00:00:00,Passed,False,
EVT-039183,APP-9204,Screening,2026-07-09T05:00:00,2026-07-13T05:00:00,Passed,False,
EVT-039184,APP-9204,Recruiter Screen,2026-07-13T14:00:00,2026-07-18T14:00:00,Passed,False,
EVT-039185,APP-9205,Applied,2026-06-14T00:00:00,2026-06-20T00:00:00,Passed,False,
EVT-039186,APP-9205,Screening,2026-06-21T17:00:00,2026-06-26T17:00:00,Passed,False,
EVT-039187,APP-9205,Recruiter Screen,2026-06-27T15:00:00,2026-07-02T15:00:00,Passed,False,
EVT-039188,APP-9205,Hiring Manager Review,2026-07-04T13:00:00,2026-07-06T13:00:00,Passed,False,
EVT-039189,APP-9205,Technical Interview,2026-07-06T18:00:00,2026-07-10T18:00:00,Passed,False,
EVT-039190,APP-9205,Final Interview,2026-07-11T18:00:00,2026-07-16T18:00:00,Passed,False,
EVT-039191,APP-9205,Offer,2026-07-16T20:00:00,2026-07-19T20:00:00,Passed,False,
EVT-039192,APP-9205,Offer Accepted,2026-07-20T01:00:00,2026-07-21T01:00:00,Failed,True,No Response
EVT-039193,APP-9206,Applied,2026-08-10T00:00:00,2026-08-17T00:00:00,Passed,False,
EVT-039194,APP-9206,Screening,2026-08-17T23:00:00,2026-08-24T23:00:00,Passed,False,
EVT-039195,APP-9206,Recruiter Screen,2026-08-26T11:00:00,2026-08-30T11:00:00,Passed,False,
EVT-039196,APP-9206,Hiring Manager Review,2026-08-31T01:00:00,2026-09-03T01:00:00,Failed,True,No Response
EVT-039197,APP-9207,Applied,2026-07-02T00:00:00,2026-07-07T00:00:00,Passed,False,
EVT-039198,APP-9207,Screening,2026-07-08T10:00:00,2026-07-13T10:00:00,Passed,False,
EVT-039199,APP-9207,Recruiter Screen,2026-07-15T06:00:00,2026-07-18T06:00:00,Failed,True,Tech Mismatch
EVT-039200,APP-9208,Applied,2026-08-15T00:00:00,2026-08-19T00:00:00,Passed,False,
EVT-039201,APP-9208,Screening,2026-08-19T15:00:00,2026-08-22T15:00:00,Passed,False,
EVT-039202,APP-9208,Recruiter Screen,2026-08-23T01:00:00,2026-08-25T01:00:00,Passed,False,
EVT-039203,APP-9208,Hiring Manager Review,2026-08-25T08:00:00,2026-08-26T08:00:00,Passed,False,
EVT-039204,APP-9209,Applied,2026-06-28T00:00:00,2026-06-30T00:00:00,Passed,False,
EVT-039205,APP-9209,Screening,2026-06-30T13:00:00,2026-07-03T13:00:00,Passed,False,
EVT-039206,APP-9209,Recruiter Screen,2026-07-03T16:00:00,2026-07-08T16:00:00,Passed,False,
EVT-039207,APP-9210,Applied,2026-07-02T00:00:00,2026-07-05T00:00:00,Passed,False,
EVT-039208,APP-9210,Screening,2026-07-05T21:00:00,2026-07-07T21:00:00,Passed,False,
EVT-039209,APP-9211,Applied,2026-08-08T00:00:00,2026-08-12T00:00:00,Passed,False,
EVT-039210,APP-9211,Screening,2026-08-13T01:00:00,2026-08-18T01:00:00,Passed,False,
EVT-039211,APP-9211,Recruiter Screen,2026-08-18T17:00:00,2026-08-20T17:00:00,Passed,False,
EVT-039212,APP-9211,Hiring Manager Review,2026-08-22T11:00:00,2026-08-26T11:00:00,Passed,False,
EVT-039213,APP-9212,Applied,2026-06-04T00:00:00,2026-06-10T00:00:00,Passed,False,
EVT-039214,APP-9212,Screening,2026-06-11T08:00:00,2026-06-18T08:00:00,Passed,False,
EVT-039215,APP-9212,Recruiter Screen,2026-06-18T11:00:00,2026-06-24T11:00:00,Passed,False,
EVT-039216,APP-9212,Hiring Manager Review,2026-06-25T08:00:00,2026-06-30T08:00:00,Passed,False,
EVT-039217,APP-9213,Applied,2026-05-28T00:00:00,2026-06-01T00:00:00,Passed,False,
EVT-039218,APP-9213,Screening,2026-06-02T07:00:00,2026-06-06T07:00:00,Passed,False,
EVT-039219,APP-9213,Recruiter Screen,2026-06-07T14:00:00,2026-06-14T14:00:00,Passed,False,
EVT-039220,APP-9213,Hiring Manager Review,2026-06-14T17:00:00,2026-06-20T17:00:00,Passed,False,
EVT-039221,APP-9213,Technical Interview,2026-06-20T19:00:00,2026-06-23T19:00:00,Passed,False,
EVT-039222,APP-9214,Applied,2026-06-24T00:00:00,2026-06-28T00:00:00,Passed,False,
EVT-039223,APP-9214,Screening,2026-06-28T09:00:00,2026-07-02T09:00:00,Passed,False,
EVT-039224,APP-9214,Recruiter Screen,2026-07-02T10:00:00,2026-07-03T10:00:00,Passed,False,
EVT-039225,APP-9215,Applied,2026-07-16T00:00:00,2026-07-18T00:00:00,Passed,False,
EVT-039226,APP-9215,Screening,2026-07-18T05:00:00,2026-07-20T05:00:00,Passed,False,
EVT-039227,APP-9215,Recruiter Screen,2026-07-20T09:00:00,2026-07-27T09:00:00,Passed,False,
EVT-039228,APP-9215,Hiring Manager Review,2026-07-27T11:00:00,2026-07-28T11:00:00,Failed,True,Withdrew
EVT-039229,APP-9216,Applied,2026-05-27T00:00:00,2026-05-31T00:00:00,Passed,False,
EVT-039230,APP-9216,Screening,2026-06-02T00:00:00,2026-06-04T00:00:00,Passed,False,
EVT-039231,APP-9217,Applied,2026-07-10T00:00:00,2026-07-13T00:00:00,Passed,False,
EVT-039232,APP-9217,Screening,2026-07-14T13:00:00,2026-07-19T13:00:00,Passed,False,
EVT-039233,APP-9218,Applied,2026-06-13T00:00:00,2026-06-19T00:00:00,Passed,False,
EVT-039234,APP-9218,Screening,2026-06-19T11:00:00,2026-06-25T11:00:00,Passed,False,
EVT-039235,APP-9218,Recruiter Screen,2026-06-25T18:00:00,2026-06-30T18:00:00,Passed,False,
EVT-039236,APP-9218,Hiring Manager Review,2026-07-02T15:00:00,2026-07-08T15:00:00,Passed,False,
EVT-039237,APP-9218,Technical Interview,2026-07-09T06:00:00,2026-07-16T06:00:00,Passed,False,
EVT-039238,APP-9218,Final Interview,2026-07-17T06:00:00,2026-07-24T06:00:00,Passed,False,
EVT-039239,APP-9218,Offer,2026-07-25T14:00:00,2026-08-01T14:00:00,Passed,False,
EVT-039240,APP-9218,Offer Accepted,2026-08-02T13:00:00,2026-08-06T13:00:00,Passed,False,
EVT-039241,APP-9219,Applied,2026-08-09T00:00:00,2026-08-12T00:00:00,Passed,False,
EVT-039242,APP-9220,Applied,2026-06-03T00:00:00,2026-06-06T00:00:00,Passed,False,
EVT-039243,APP-9220,Screening,2026-06-06T15:00:00,2026-06-08T15:00:00,Passed,False,
EVT-039244,APP-9220,Recruiter Screen,2026-06-09T05:00:00,2026-06-12T05:00:00,Passed,False,
EVT-039245,APP-9220,Hiring Manager Review,2026-06-13T00:00:00,2026-06-15T00:00:00,Failed,True,No Response
EVT-039246,APP-9221,Applied,2026-07-27T00:00:00,2026-07-30T00:00:00,Passed,False,
EVT-039247,APP-9221,Screening,2026-07-30T11:00:00,2026-08-04T11:00:00,Passed,False,
EVT-039248,APP-9221,Recruiter Screen,2026-08-05T01:00:00,2026-08-08T01:00:00,Passed,False,
EVT-039249,APP-9221,Hiring Manager Review,2026-08-09T14:00:00,2026-08-12T14:00:00,Passed,False,
EVT-039250,APP-9221,Technical Interview,2026-08-12T21:00:00,2026-08-15T21:00:00,Passed,False,
EVT-039251,APP-9221,Final Interview,2026-08-16T01:00:00,2026-08-20T01:00:00,Passed,False,
EVT-039252,APP-9222,Applied,2026-08-11T00:00:00,2026-08-16T00:00:00,Passed,False,
EVT-039253,APP-9222,Screening,2026-08-17T06:00:00,2026-08-24T06:00:00,Passed,False,
EVT-039254,APP-9222,Recruiter Screen,2026-08-25T17:00:00,2026-08-27T17:00:00,Passed,False,
EVT-039255,APP-9222,Hiring Manager Review,2026-08-29T10:00:00,2026-09-02T10:00:00,Passed,False,
EVT-039256,APP-9222,Technical Interview,2026-09-02T16:00:00,2026-09-07T16:00:00,Passed,False,
